drug_a_name,drug_b_name,cell_line,synergy,fold
LAPATINIB,BEZ-235,NCIH2122,52.15446199,4
LAPATINIB,BEZ-235,NCIH23,19.21988424,4
LAPATINIB,BEZ-235,NCIH460,22.44733457,4
LAPATINIB,BEZ-235,NCIH520,27.80756095,4
LAPATINIB,BEZ-235,OCUBM,31.67293726,4
LAPATINIB,BEZ-235,OV90,22.29950647,4
LAPATINIB,BEZ-235,OVCAR3,34.20075508,4
LAPATINIB,BEZ-235,PA1,39.89703101,4
LAPATINIB,BEZ-235,RKO,21.89766168,4
LAPATINIB,BEZ-235,RPMI7951,20.48600654,4
LAPATINIB,BEZ-235,SKMEL30,26.98629293,4
LAPATINIB,BEZ-235,SKMES1,31.74558029,4
LAPATINIB,BEZ-235,SKOV3,34.70684933,4
LAPATINIB,BEZ-235,SW620,10.69894492,4
LAPATINIB,BEZ-235,SW837,63.10413345,4
LAPATINIB,BEZ-235,T47D,158.1723247,4
LAPATINIB,BEZ-235,UACC62,34.99340476,4
LAPATINIB,BEZ-235,UWB1289BRCA1,37.37437029,4
LAPATINIB,BEZ-235,UWB1289,37.69566449,4
LAPATINIB,BEZ-235,VCAP,24.52076125,4
LAPATINIB,BEZ-235,ZR751,41.23943802,4
LAPATINIB,BORTEZOMIB,A2058,14.51043817,0
LAPATINIB,BORTEZOMIB,A2780,-12.13421033,0
LAPATINIB,BORTEZOMIB,A375,39.59126666,0
LAPATINIB,BORTEZOMIB,A427,-22.9263193,0
LAPATINIB,BORTEZOMIB,CAOV3,-12.43898045,0
LAPATINIB,BORTEZOMIB,COLO320DM,-1.153502179,0
LAPATINIB,BORTEZOMIB,DLD1,28.23043223,0
LAPATINIB,BORTEZOMIB,EFM192B,-5.287744629,0
LAPATINIB,BORTEZOMIB,ES2,21.17143461,0
LAPATINIB,BORTEZOMIB,HCT116,13.10318378,0
LAPATINIB,BORTEZOMIB,HT144,-3.60501032,0
LAPATINIB,BORTEZOMIB,HT29,-12.78628716,0
LAPATINIB,BORTEZOMIB,KPL1,8.943650463,0
LAPATINIB,BORTEZOMIB,LNCAP,16.47107681,0
LAPATINIB,BORTEZOMIB,LOVO,18.27788586,0
LAPATINIB,BORTEZOMIB,MDAMB436,-5.410437602,0
LAPATINIB,BORTEZOMIB,MSTO,87.45849293,0
LAPATINIB,BORTEZOMIB,NCIH1650,-8.691837936,0
LAPATINIB,BORTEZOMIB,NCIH2122,7.93678324,0
LAPATINIB,BORTEZOMIB,NCIH23,0.803290901,0
LAPATINIB,BORTEZOMIB,NCIH460,25.68289027,0
LAPATINIB,BORTEZOMIB,NCIH520,-29.87570849,0
LAPATINIB,BORTEZOMIB,OCUBM,-6.239615958,0
LAPATINIB,BORTEZOMIB,OV90,-7.71014063,0
LAPATINIB,BORTEZOMIB,OVCAR3,-8.079898176,0
LAPATINIB,BORTEZOMIB,PA1,2.390970453,0
LAPATINIB,BORTEZOMIB,RKO,20.10118152,0
LAPATINIB,BORTEZOMIB,RPMI7951,-6.286297355,0
LAPATINIB,BORTEZOMIB,SKMEL30,6.517021054,0
LAPATINIB,BORTEZOMIB,SKMES1,-10.95308482,0
LAPATINIB,BORTEZOMIB,SKOV3,21.39649925,0
LAPATINIB,BORTEZOMIB,SW620,17.70385132,0
LAPATINIB,BORTEZOMIB,SW837,17.02366383,0
LAPATINIB,BORTEZOMIB,T47D,-31.40365846,0
LAPATINIB,BORTEZOMIB,UACC62,-6.720768094,0
LAPATINIB,BORTEZOMIB,UWB1289BRCA1,7.250771319,0
LAPATINIB,BORTEZOMIB,UWB1289,-27.73822609,0
LAPATINIB,BORTEZOMIB,VCAP,12.09875294,0
LAPATINIB,BORTEZOMIB,ZR751,16.20883711,0
LAPATINIB,DASATINIB,A2058,53.53442452,1
LAPATINIB,DASATINIB,A2780,71.40143393,1
LAPATINIB,DASATINIB,A375,-13.9892057,1
LAPATINIB,DASATINIB,A427,23.0666146,1
LAPATINIB,DASATINIB,CAOV3,32.00802324,1
LAPATINIB,DASATINIB,COLO320DM,1.775366371,1
LAPATINIB,DASATINIB,DLD1,66.07178033,1
LAPATINIB,DASATINIB,EFM192B,66.62546631,1
LAPATINIB,DASATINIB,ES2,-1.374290019,1
LAPATINIB,DASATINIB,HCT116,-31.34199924,1
LAPATINIB,DASATINIB,HT144,-39.72188641,1
LAPATINIB,DASATINIB,HT29,28.12888562,1
LAPATINIB,DASATINIB,KPL1,10.56485924,1
LAPATINIB,DASATINIB,LNCAP,6.396606208,1
LAPATINIB,DASATINIB,LOVO,56.42162425,1
LAPATINIB,DASATINIB,MDAMB436,12.41488346,1
LAPATINIB,DASATINIB,MSTO,61.34302396,1
LAPATINIB,DASATINIB,NCIH1650,65.81115397,1
LAPATINIB,DASATINIB,NCIH2122,-29.73167278,1
LAPATINIB,DASATINIB,NCIH23,2.494787665,1
LAPATINIB,DASATINIB,NCIH460,-15.60596566,1
LAPATINIB,DASATINIB,NCIH520,33.93364817,1
LAPATINIB,DASATINIB,OCUBM,64.18255697,1
LAPATINIB,DASATINIB,OV90,9.361981644,1
LAPATINIB,DASATINIB,OVCAR3,86.95133731,1
LAPATINIB,DASATINIB,PA1,30.1705353,1
LAPATINIB,DASATINIB,RKO,5.484819184,1
LAPATINIB,DASATINIB,RPMI7951,22.39081299,1
LAPATINIB,DASATINIB,SKMEL30,2.165514207,1
LAPATINIB,DASATINIB,SKMES1,63.11185705,1
LAPATINIB,DASATINIB,SKOV3,58.86214748,1
LAPATINIB,DASATINIB,SW620,-1.563471377,1
LAPATINIB,DASATINIB,SW837,83.53453831,1
LAPATINIB,DASATINIB,T47D,31.24126538,1
LAPATINIB,DASATINIB,UACC62,2.348880982,1
LAPATINIB,DASATINIB,UWB1289BRCA1,27.11143845,1
LAPATINIB,DASATINIB,UWB1289,23.07383826,1
LAPATINIB,DASATINIB,VCAP,15.68899177,1
LAPATINIB,DASATINIB,ZR751,-34.48491869,1
LAPATINIB,DINACICLIB,A2058,12.25020261,3
LAPATINIB,DINACICLIB,A2780,2.454083153,3
LAPATINIB,DINACICLIB,A375,25.18353308,3
LAPATINIB,DINACICLIB,A427,-10.58600537,3
LAPATINIB,DINACICLIB,CAOV3,16.4087912,3
LAPATINIB,DINACICLIB,COLO320DM,42.47883536,3
LAPATINIB,DINACICLIB,DLD1,43.87066322,3
LAPATINIB,DINACICLIB,EFM192B,16.79821124,3
LAPATINIB,DINACICLIB,ES2,23.41159458,3
LAPATINIB,DINACICLIB,HCT116,16.84123906,3
LAPATINIB,DINACICLIB,HT144,17.9827375,3
LAPATINIB,DINACICLIB,HT29,8.806778745,3
LAPATINIB,DINACICLIB,KPL1,-2.322087537,3
LAPATINIB,DINACICLIB,LNCAP,41.44071297,3
LAPATINIB,DINACICLIB,LOVO,24.1077486,3
LAPATINIB,DINACICLIB,MDAMB436,10.77299636,3
LAPATINIB,DINACICLIB,MSTO,21.21902965,3
LAPATINIB,DINACICLIB,NCIH1650,19.38689785,3
LAPATINIB,DINACICLIB,NCIH2122,19.00973295,3
LAPATINIB,DINACICLIB,NCIH23,23.25698178,3
LAPATINIB,DINACICLIB,NCIH460,27.20157296,3
LAPATINIB,DINACICLIB,NCIH520,4.401834229,3
LAPATINIB,DINACICLIB,OCUBM,0.343479076,3
LAPATINIB,DINACICLIB,OV90,-3.29071214,3
LAPATINIB,DINACICLIB,OVCAR3,28.57924551,3
LAPATINIB,DINACICLIB,PA1,5.13318652,3
LAPATINIB,DINACICLIB,RKO,5.342311448,3
LAPATINIB,DINACICLIB,RPMI7951,24.76129789,3
LAPATINIB,DINACICLIB,SKMEL30,1.091273095,3
LAPATINIB,DINACICLIB,SKMES1,6.613377723,3
LAPATINIB,DINACICLIB,SKOV3,1.850929862,3
LAPATINIB,DINACICLIB,SW620,8.498710133,3
LAPATINIB,DINACICLIB,SW837,10.86682752,3
LAPATINIB,DINACICLIB,T47D,-4.358456595,3
LAPATINIB,DINACICLIB,UACC62,16.96609204,3
LAPATINIB,DINACICLIB,UWB1289BRCA1,12.64891193,3
LAPATINIB,DINACICLIB,UWB1289,2.418733605,3
LAPATINIB,DINACICLIB,VCAP,19.5393657,3
LAPATINIB,DINACICLIB,ZR751,15.18637222,3
LAPATINIB,ERLOTINIB,A2058,-1.774548906,3
LAPATINIB,ERLOTINIB,A2780,-0.347064384,3
LAPATINIB,ERLOTINIB,A375,-3.204359126,3
LAPATINIB,ERLOTINIB,A427,-19.72497872,3
LAPATINIB,ERLOTINIB,CAOV3,2.85495807,3
LAPATINIB,ERLOTINIB,COLO320DM,-10.15943075,3
LAPATINIB,ERLOTINIB,DLD1,19.98339094,3
LAPATINIB,ERLOTINIB,EFM192B,22.38038527,3
LAPATINIB,ERLOTINIB,ES2,-13.64427468,3
LAPATINIB,ERLOTINIB,HCT116,10.30835309,3
LAPATINIB,ERLOTINIB,HT144,-15.05091041,3
LAPATINIB,ERLOTINIB,HT29,-2.205114705,3
LAPATINIB,ERLOTINIB,KPL1,-24.76739823,3
LAPATINIB,ERLOTINIB,LNCAP,16.48678275,3
LAPATINIB,ERLOTINIB,LOVO,-4.665475423,3
LAPATINIB,ERLOTINIB,MDAMB436,-16.1682116,3
LAPATINIB,ERLOTINIB,MSTO,-189.4846798,3
LAPATINIB,ERLOTINIB,NCIH1650,-7.657791181,3
LAPATINIB,ERLOTINIB,NCIH2122,14.59747946,3
LAPATINIB,ERLOTINIB,NCIH23,-11.44323053,3
LAPATINIB,ERLOTINIB,NCIH460,-2.923749962,3
LAPATINIB,ERLOTINIB,NCIH520,15.13860485,3
LAPATINIB,ERLOTINIB,OCUBM,6.06118813,3
LAPATINIB,ERLOTINIB,OV90,-12.99893615,3
LAPATINIB,ERLOTINIB,OVCAR3,-9.026533378,3
LAPATINIB,ERLOTINIB,PA1,12.49987569,3
LAPATINIB,ERLOTINIB,RKO,-12.15049207,3
LAPATINIB,ERLOTINIB,RPMI7951,-3.108947091,3
LAPATINIB,ERLOTINIB,SKMEL30,-3.976502396,3
LAPATINIB,ERLOTINIB,SKMES1,5.553666539,3
LAPATINIB,ERLOTINIB,SKOV3,17.62170677,3
LAPATINIB,ERLOTINIB,SW620,-16.44658521,3
LAPATINIB,ERLOTINIB,SW837,2.413811525,3
LAPATINIB,ERLOTINIB,T47D,-14.77734431,3
LAPATINIB,ERLOTINIB,UACC62,10.59909239,3
LAPATINIB,ERLOTINIB,UWB1289BRCA1,18.6396545,3
LAPATINIB,ERLOTINIB,UWB1289,15.88233261,3
LAPATINIB,ERLOTINIB,VCAP,2.482818371,3
LAPATINIB,ERLOTINIB,ZR751,5.755798996,3
LAPATINIB,GELDANAMYCIN,A2058,12.54747684,3
LAPATINIB,GELDANAMYCIN,A2780,-3.912435035,3
LAPATINIB,GELDANAMYCIN,A375,27.08658231,3
LAPATINIB,GELDANAMYCIN,A427,-3.180124025,3
LAPATINIB,GELDANAMYCIN,CAOV3,35.02468846,3
LAPATINIB,GELDANAMYCIN,COLO320DM,24.79401025,3
LAPATINIB,GELDANAMYCIN,DLD1,47.57326123,3
LAPATINIB,GELDANAMYCIN,EFM192B,-14.11140121,3
LAPATINIB,GELDANAMYCIN,ES2,18.56868889,3
LAPATINIB,GELDANAMYCIN,HCT116,21.1635913,3
LAPATINIB,GELDANAMYCIN,HT144,20.26459264,3
LAPATINIB,GELDANAMYCIN,HT29,1.14920938,3
LAPATINIB,GELDANAMYCIN,KPL1,18.49164478,3
LAPATINIB,GELDANAMYCIN,LNCAP,56.31335213,3
LAPATINIB,GELDANAMYCIN,LOVO,13.6084643,3
LAPATINIB,GELDANAMYCIN,MDAMB436,22.68989272,3
LAPATINIB,GELDANAMYCIN,MSTO,0.354104411,3
LAPATINIB,GELDANAMYCIN,NCIH1650,16.77677375,3
LAPATINIB,GELDANAMYCIN,NCIH2122,17.83769306,3
LAPATINIB,GELDANAMYCIN,NCIH23,-2.922766874,3
LAPATINIB,GELDANAMYCIN,NCIH460,26.78545932,3
LAPATINIB,GELDANAMYCIN,NCIH520,4.392297399,3
LAPATINIB,GELDANAMYCIN,OCUBM,1.158800037,3
LAPATINIB,GELDANAMYCIN,OV90,-0.302756386,3
LAPATINIB,GELDANAMYCIN,OVCAR3,20.64534532,3
LAPATINIB,GELDANAMYCIN,PA1,9.716865704,3
LAPATINIB,GELDANAMYCIN,RKO,13.58970064,3
LAPATINIB,GELDANAMYCIN,RPMI7951,-12.92158619,3
LAPATINIB,GELDANAMYCIN,SKMEL30,8.471224684,3
LAPATINIB,GELDANAMYCIN,SKMES1,29.11162784,3
LAPATINIB,GELDANAMYCIN,SKOV3,11.85091464,3
LAPATINIB,GELDANAMYCIN,SW620,-5.016191488,3
LAPATINIB,GELDANAMYCIN,SW837,21.71429178,3
LAPATINIB,GELDANAMYCIN,T47D,-31.4758658,3
LAPATINIB,GELDANAMYCIN,UACC62,14.61320663,3
LAPATINIB,GELDANAMYCIN,UWB1289BRCA1,-18.6202825,3
LAPATINIB,GELDANAMYCIN,UWB1289,-21.23692214,3
LAPATINIB,GELDANAMYCIN,VCAP,21.86875611,3
LAPATINIB,GELDANAMYCIN,ZR751,-0.09687073,3
LAPATINIB,MK-2206,A2058,33.93536209,2
LAPATINIB,MK-2206,A2058,49.61857403,2
LAPATINIB,MK-2206,A2780,24.29032355,2
LAPATINIB,MK-2206,A375,14.3278165,2
LAPATINIB,MK-2206,A375,42.10690188,2
LAPATINIB,MK-2206,A427,-25.85622145,2
LAPATINIB,MK-2206,A427,21.32752391,2
LAPATINIB,MK-2206,CAOV3,57.4773598,2
LAPATINIB,MK-2206,CAOV3,25.61039725,2
LAPATINIB,MK-2206,COLO320DM,9.445959624,2
LAPATINIB,MK-2206,COLO320DM,-11.30121927,2
LAPATINIB,MK-2206,DLD1,50.80721722,2
LAPATINIB,MK-2206,EFM192B,40.56906529,2
LAPATINIB,MK-2206,EFM192B,17.54075877,2
LAPATINIB,MK-2206,ES2,10.04316484,2
LAPATINIB,MK-2206,ES2,17.97898293,2
LAPATINIB,MK-2206,HCT116,25.58680005,2
LAPATINIB,MK-2206,HCT116,14.1588372,2
LAPATINIB,MK-2206,HT144,25.96216039,2
LAPATINIB,MK-2206,HT29,41.10955934,2
LAPATINIB,MK-2206,HT29,37.83603804,2
LAPATINIB,MK-2206,KPL1,42.54077637,2
LAPATINIB,MK-2206,LNCAP,-11.99120342,2
LAPATINIB,MK-2206,LOVO,40.18501099,2
LAPATINIB,MK-2206,LOVO,36.43921198,2
LAPATINIB,MK-2206,MDAMB436,9.83709118,2
LAPATINIB,MK-2206,MSTO,71.62214021,2
LAPATINIB,MK-2206,NCIH1650,44.03919342,2
LAPATINIB,MK-2206,NCIH1650,39.0721142,2
LAPATINIB,MK-2206,NCIH2122,61.65647145,2
LAPATINIB,MK-2206,NCIH2122,41.482631,2
LAPATINIB,MK-2206,NCIH23,7.038488792,2
LAPATINIB,MK-2206,NCIH23,-16.97158937,2
LAPATINIB,MK-2206,NCIH460,5.488517108,2
LAPATINIB,MK-2206,NCIH520,-1.94430236,2
LAPATINIB,MK-2206,OCUBM,40.16375752,2
LAPATINIB,MK-2206,OV90,15.26117195,2
LAPATINIB,MK-2206,OVCAR3,29.12387547,2
LAPATINIB,MK-2206,PA1,33.84754879,2
LAPATINIB,MK-2206,PA1,29.04507481,2
LAPATINIB,MK-2206,RKO,18.85244884,2
LAPATINIB,MK-2206,RPMI7951,11.43550593,2
LAPATINIB,MK-2206,SKMEL30,26.69493458,2
LAPATINIB,MK-2206,SKMES1,43.18513853,2
LAPATINIB,MK-2206,SKOV3,51.8625158,2
LAPATINIB,MK-2206,SW620,0.432577437,2
LAPATINIB,MK-2206,SW620,-12.24179362,2
LAPATINIB,MK-2206,SW837,68.73102155,2
LAPATINIB,MK-2206,T47D,-3.248353707,2
LAPATINIB,MK-2206,UACC62,15.9820739,2
LAPATINIB,MK-2206,UWB1289BRCA1,35.64228439,2
LAPATINIB,MK-2206,UWB1289,34.12915569,2
LAPATINIB,MK-2206,VCAP,14.14941131,2
LAPATINIB,MK-2206,ZR751,48.86655801,2
LAPATINIB,MK-4827,A2058,17.42460493,3
LAPATINIB,MK-4827,A2780,14.4488038,3
LAPATINIB,MK-4827,A375,14.05899762,3
LAPATINIB,MK-4827,A427,-10.0233806,3
LAPATINIB,MK-4827,CAOV3,14.91080427,3
LAPATINIB,MK-4827,COLO320DM,3.041560586,3
LAPATINIB,MK-4827,DLD1,1.656604988,3
LAPATINIB,MK-4827,EFM192B,19.69971808,3
LAPATINIB,MK-4827,ES2,11.54880286,3
LAPATINIB,MK-4827,HCT116,21.52502558,3
LAPATINIB,MK-4827,HT144,17.518719,3
LAPATINIB,MK-4827,HT29,22.53550016,3
LAPATINIB,MK-4827,KPL1,12.78434931,3
LAPATINIB,MK-4827,LNCAP,-47.05010829,3
LAPATINIB,MK-4827,LOVO,31.11158097,3
LAPATINIB,MK-4827,MDAMB436,12.10969961,3
LAPATINIB,MK-4827,MSTO,20.78015013,3
LAPATINIB,MK-4827,NCIH1650,2.586550209,3
LAPATINIB,MK-4827,NCIH2122,16.53583842,3
LAPATINIB,MK-4827,NCIH23,-2.082029032,3
LAPATINIB,MK-4827,NCIH460,4.816839245,3
LAPATINIB,MK-4827,NCIH520,2.090692128,3
LAPATINIB,MK-4827,OCUBM,17.85792876,3
LAPATINIB,MK-4827,OV90,-6.29153714,3
LAPATINIB,MK-4827,OVCAR3,24.49446047,3
LAPATINIB,MK-4827,PA1,24.53779788,3
LAPATINIB,MK-4827,RKO,14.14802577,3
LAPATINIB,MK-4827,RPMI7951,11.36626405,3
LAPATINIB,MK-4827,SKMEL30,22.90802463,3
LAPATINIB,MK-4827,SKMES1,10.60413181,3
LAPATINIB,MK-4827,SKOV3,5.534789434,3
LAPATINIB,MK-4827,SW620,12.63689962,3
LAPATINIB,MK-4827,SW837,34.01555838,3
LAPATINIB,MK-4827,T47D,-6.963796075,3
LAPATINIB,MK-4827,UACC62,9.691622975,3
LAPATINIB,MK-4827,UWB1289BRCA1,24.25881366,3
LAPATINIB,MK-4827,UWB1289,11.29314267,3
LAPATINIB,MK-4827,VCAP,25.01638538,3
LAPATINIB,MK-4827,ZR751,14.42197176,3
LAPATINIB,MK-5108,A2058,-0.59418006,4
LAPATINIB,MK-5108,A2780,6.94771693,4
LAPATINIB,MK-5108,A375,21.56699435,4
LAPATINIB,MK-5108,A427,-16.34034937,4
LAPATINIB,MK-5108,CAOV3,21.47719376,4
LAPATINIB,MK-5108,COLO320DM,5.406108672,4
LAPATINIB,MK-5108,DLD1,12.93761987,4
LAPATINIB,MK-5108,EFM192B,9.320467674,4
LAPATINIB,MK-5108,ES2,14.50360694,4
LAPATINIB,MK-5108,HCT116,10.56096204,4
LAPATINIB,MK-5108,HT144,10.99248003,4
LAPATINIB,MK-5108,HT29,12.73456463,4
LAPATINIB,MK-5108,KPL1,1.629164091,4
LAPATINIB,MK-5108,LNCAP,-33.05688896,4
LAPATINIB,MK-5108,LOVO,28.43135492,4
LAPATINIB,MK-5108,MDAMB436,4.865666355,4
LAPATINIB,MK-5108,MSTO,36.97077261,4
LAPATINIB,MK-5108,NCIH1650,8.647660296,4
LAPATINIB,MK-5108,NCIH2122,-11.36972154,4
LAPATINIB,MK-5108,NCIH23,8.907899394,4
LAPATINIB,MK-5108,NCIH460,-4.715723868,4
LAPATINIB,MK-5108,NCIH520,-16.94299188,4
LAPATINIB,MK-5108,OCUBM,10.70293952,4
LAPATINIB,MK-5108,OV90,5.698997384,4
LAPATINIB,MK-5108,OVCAR3,18.13732321,4
LAPATINIB,MK-5108,PA1,18.92922149,4
LAPATINIB,MK-5108,RKO,7.169866304,4
LAPATINIB,MK-5108,RPMI7951,1.702900796,4
LAPATINIB,MK-5108,SKMEL30,16.99936415,4
LAPATINIB,MK-5108,SKMES1,14.47825609,4
LAPATINIB,MK-5108,SKOV3,11.71929942,4
LAPATINIB,MK-5108,SW620,3.453767164,4
LAPATINIB,MK-5108,SW837,4.209115764,4
LAPATINIB,MK-5108,T47D,-2.863805111,4
LAPATINIB,MK-5108,UACC62,20.36298817,4
LAPATINIB,MK-5108,UWB1289BRCA1,21.44477061,4
LAPATINIB,MK-5108,UWB1289,9.711312631,4
LAPATINIB,MK-5108,VCAP,15.96701532,4
LAPATINIB,MK-5108,ZR751,9.099931249,4
LAPATINIB,MK-8669,A2058,32.53706921,2
LAPATINIB,MK-8669,A2780,26.21286426,2
LAPATINIB,MK-8669,A375,28.58647659,2
LAPATINIB,MK-8669,A427,-11.1096158,2
LAPATINIB,MK-8669,CAOV3,52.18861283,2
LAPATINIB,MK-8669,COLO320DM,23.9013361,2
LAPATINIB,MK-8669,DLD1,54.69766371,2
LAPATINIB,MK-8669,EFM192B,52.34047368,2
LAPATINIB,MK-8669,ES2,21.94005754,2
LAPATINIB,MK-8669,HCT116,19.76075277,2
LAPATINIB,MK-8669,HT144,11.48057631,2
LAPATINIB,MK-8669,HT29,21.74208056,2
LAPATINIB,MK-8669,KPL1,39.98429783,2
LAPATINIB,MK-8669,LNCAP,9.727808311,2
LAPATINIB,MK-8669,LOVO,58.28508027,2
LAPATINIB,MK-8669,MDAMB436,10.03429592,2
LAPATINIB,MK-8669,MSTO,92.85066305,2
LAPATINIB,MK-8669,NCIH1650,26.93772197,2
LAPATINIB,MK-8669,NCIH2122,32.83083921,2
LAPATINIB,MK-8669,NCIH23,6.251808062,2
LAPATINIB,MK-8669,NCIH460,-4.426741154,2
LAPATINIB,MK-8669,NCIH520,-1.026353739,2
LAPATINIB,MK-8669,OCUBM,38.72653029,2
LAPATINIB,MK-8669,OV90,14.78528965,2
LAPATINIB,MK-8669,OVCAR3,36.35032031,2
LAPATINIB,MK-8669,PA1,23.70424248,2
LAPATINIB,MK-8669,RKO,19.64338901,2
LAPATINIB,MK-8669,RPMI7951,22.0318023,2
LAPATINIB,MK-8669,SKMEL30,45.5204346,2
LAPATINIB,MK-8669,SKMES1,19.32532989,2
LAPATINIB,MK-8669,SKOV3,58.01792239,2
LAPATINIB,MK-8669,SW620,3.092555432,2
LAPATINIB,MK-8669,SW837,44.54477473,2
LAPATINIB,MK-8669,T47D,15.3581562,2
LAPATINIB,MK-8669,UACC62,20.7864534,2
LAPATINIB,MK-8669,UWB1289BRCA1,29.28591824,2
LAPATINIB,MK-8669,UWB1289,24.12775957,2
LAPATINIB,MK-8669,VCAP,14.61761091,2
LAPATINIB,MK-8669,ZR751,51.10732549,2
LAPATINIB,MK-8776,A2058,22.63455241,0
LAPATINIB,MK-8776,A2780,12.34312428,0
LAPATINIB,MK-8776,A375,21.86062291,0
LAPATINIB,MK-8776,A427,-9.156674153,0
LAPATINIB,MK-8776,CAOV3,70.42307297,0
LAPATINIB,MK-8776,COLO320DM,12.6189985,0
LAPATINIB,MK-8776,DLD1,13.46294626,0
LAPATINIB,MK-8776,EFM192B,25.35592598,0
LAPATINIB,MK-8776,ES2,-7.608236821,0
LAPATINIB,MK-8776,HCT116,15.86633838,0
LAPATINIB,MK-8776,HT144,18.11893653,0
LAPATINIB,MK-8776,HT29,13.30918443,0
LAPATINIB,MK-8776,KPL1,-2.893925826,0
LAPATINIB,MK-8776,LNCAP,10.75103473,0
LAPATINIB,MK-8776,LOVO,34.52902977,0
LAPATINIB,MK-8776,MDAMB436,7.80037059,0
LAPATINIB,MK-8776,MSTO,11.04691111,0
LAPATINIB,MK-8776,NCIH1650,7.895376516,0
LAPATINIB,MK-8776,NCIH2122,-11.5182582,0
LAPATINIB,MK-8776,NCIH23,7.67172984,0
LAPATINIB,MK-8776,NCIH460,-10.35099436,0
LAPATINIB,MK-8776,NCIH520,-18.89181982,0
LAPATINIB,MK-8776,OCUBM,27.52212692,0
LAPATINIB,MK-8776,OV90,-1.354824999,0
LAPATINIB,MK-8776,OVCAR3,20.77762241,0
LAPATINIB,MK-8776,PA1,24.2988663,0
LAPATINIB,MK-8776,RKO,5.933353621,0
LAPATINIB,MK-8776,RPMI7951,5.424621554,0
LAPATINIB,MK-8776,SKMEL30,14.94512825,0
LAPATINIB,MK-8776,SKMES1,2.188944708,0
LAPATINIB,MK-8776,SKOV3,2.819965824,0
LAPATINIB,MK-8776,SW620,-4.420446508,0
LAPATINIB,MK-8776,SW837,7.364931578,0
LAPATINIB,MK-8776,T47D,-62.11176396,0
LAPATINIB,MK-8776,UACC62,5.700607841,0
LAPATINIB,MK-8776,UWB1289BRCA1,-19.18099304,0
LAPATINIB,MK-8776,UWB1289,-17.26950205,0
LAPATINIB,MK-8776,VCAP,12.2078472,0
LAPATINIB,MK-8776,ZR751,4.879150213,0
LAPATINIB,OXALIPLATIN,A2058,-0.922242596,0
LAPATINIB,OXALIPLATIN,A2780,-27.86659733,0
LAPATINIB,OXALIPLATIN,A375,-11.82563788,0
LAPATINIB,OXALIPLATIN,A427,-24.06972341,0
LAPATINIB,OXALIPLATIN,CAOV3,-28.6398718,0
LAPATINIB,OXALIPLATIN,COLO320DM,-16.94408812,0
LAPATINIB,OXALIPLATIN,DLD1,-2.594124334,0
LAPATINIB,OXALIPLATIN,EFM192B,-6.261719342,0
LAPATINIB,OXALIPLATIN,ES2,-14.81350288,0
LAPATINIB,OXALIPLATIN,HCT116,-6.218266465,0
LAPATINIB,OXALIPLATIN,HT144,-23.5682761,0
LAPATINIB,OXALIPLATIN,HT29,-16.53904833,0
LAPATINIB,OXALIPLATIN,KPL1,-6.543326583,0
LAPATINIB,OXALIPLATIN,LNCAP,0.148710975,0
LAPATINIB,OXALIPLATIN,LOVO,-2.930481586,0
LAPATINIB,OXALIPLATIN,MDAMB436,-21.41579001,0
LAPATINIB,OXALIPLATIN,MSTO,-6.865466827,0
LAPATINIB,OXALIPLATIN,NCIH1650,-5.825413597,0
LAPATINIB,OXALIPLATIN,NCIH2122,-17.1880816,0
LAPATINIB,OXALIPLATIN,NCIH23,-25.85661344,0
LAPATINIB,OXALIPLATIN,NCIH460,-45.65988781,0
LAPATINIB,OXALIPLATIN,NCIH520,-20.5093625,0
LAPATINIB,OXALIPLATIN,OCUBM,1.435751937,0
LAPATINIB,OXALIPLATIN,OV90,-23.2576025,0
LAPATINIB,OXALIPLATIN,OVCAR3,14.85391599,0
LAPATINIB,OXALIPLATIN,PA1,-40.3526157,0
LAPATINIB,OXALIPLATIN,RKO,-12.66018999,0
LAPATINIB,OXALIPLATIN,RPMI7951,-35.88274646,0
LAPATINIB,OXALIPLATIN,SKMEL30,-7.61787728,0
LAPATINIB,OXALIPLATIN,SKMES1,-0.004049673,0
LAPATINIB,OXALIPLATIN,SKOV3,-2.673639501,0
LAPATINIB,OXALIPLATIN,SW620,-17.78016022,0
LAPATINIB,OXALIPLATIN,SW837,-2.7160629,0
LAPATINIB,OXALIPLATIN,T47D,-11.31924505,0
LAPATINIB,OXALIPLATIN,UACC62,-25.94665965,0
LAPATINIB,OXALIPLATIN,UWB1289BRCA1,-11.11784518,0
LAPATINIB,OXALIPLATIN,UWB1289,-2.851283322,0
LAPATINIB,OXALIPLATIN,VCAP,-12.20687012,0
LAPATINIB,OXALIPLATIN,ZR751,7.343046464,0
LAPATINIB,PD325901,A2058,44.53959785,1
LAPATINIB,PD325901,A2780,26.59764991,1
LAPATINIB,PD325901,A375,25.87014975,1
LAPATINIB,PD325901,A427,11.3511996,1
LAPATINIB,PD325901,CAOV3,24.7476342,1
LAPATINIB,PD325901,COLO320DM,6.974733627,1
LAPATINIB,PD325901,DLD1,46.60263977,1
LAPATINIB,PD325901,EFM192B,25.51205421,1
LAPATINIB,PD325901,ES2,5.368022697,1
LAPATINIB,PD325901,HCT116,1.04990425,1
LAPATINIB,PD325901,HT144,24.01547998,1
LAPATINIB,PD325901,HT29,29.51398891,1
LAPATINIB,PD325901,KPL1,16.28248916,1
